gpstime,rostime,distance,position_error,iou,heading_error,speed_error
1730117639.22,1730117621.1608987,13.782529678031514,1.5630659246858547,0.22954616355683044,170.33503123474918,0.1738855730528936
1730117639.24,1730117621.1812294,13.774065058064357,,,,
1730117639.26,1730117621.200997,13.764820508935683,,,,
1730117639.28,1730117621.2208743,13.754605840232712,,,,
1730117639.3,1730117621.2415755,13.743331932155025,,,,
1730117639.32,1730117621.2609277,13.730291679071494,1.49831095461781,0.24917290432113226,1.5923518387489102,0.12015951988409979
1730117639.34,1730117621.2808673,13.717007116273017,,,,
1730117639.36,1730117621.3009353,13.702207226746678,,,,
1730117639.38,1730117621.3211389,13.730797610705155,,,,
1730117639.4,1730117621.3421352,13.67092190949256,,,,
1730117639.42,1730117621.3610158,13.654170219166836,1.479457949246663,0.2580394588948763,0.7471213818395928,0.1423868197194723
1730117639.44,1730117621.3811383,13.636409015932818,,,,
1730117639.46,1730117621.4008477,13.617143658057998,,,,
1730117639.48,1730117621.4208302,13.597583783803495,,,,
1730117639.5,1730117621.4418132,13.577850154569713,,,,
1730117639.52,1730117621.460958,13.557085549147407,1.4670813589241387,0.2783931937435246,2.665943286167319,0.4596287499564109
1730117639.54,1730117621.4808676,13.53547528112965,,,,
1730117639.56,1730117621.5011442,13.51413402218173,,,,
1730117639.58,1730117621.5208032,13.492671923757419,,,,
1730117639.6,1730117621.5417407,13.470794003912891,,,,
1730117639.62,1730117621.5609846,13.44837053467551,1.5174054233979322,0.24668449172226825,3.263302728201916,0.19234611541615876
1730117639.64,1730117621.5808077,13.426002712629025,,,,
1730117639.66,1730117621.600895,13.403048543702093,,,,
1730117639.68,1730117621.6208627,13.379679580527176,,,,
1730117639.7,1730117621.6414769,13.356129114822364,,,,
1730117639.72,1730117621.6611414,13.33232623690175,1.5468850871150164,0.23351259706284624,3.8466514155210287,0.21433414440595322
1730117639.74,1730117621.6808276,13.30846911875813,,,,
1730117639.76,1730117621.7006886,13.284410072800432,,,,
1730117639.78,1730117621.7209249,13.260146999565519,,,,
1730117639.8,1730117621.7414026,13.235553063558754,,,,
1730117639.82,1730117621.7608614,13.21196729432524,1.6367488309919624,0.2310900182870681,3.8527047875221427,0.28998373103486186
1730117639.84,1730117621.7810013,13.18465217763748,,,,
1730117639.86,1730117621.8009765,13.160624799691613,,,,
1730117639.88,1730117621.821018,13.177428904551897,,,,
1730117639.9,1730117621.841496,13.109930440671487,,,,
1730117639.92,1730117621.860695,13.084250966881044,1.4973295753427864,0.24097962853210797,0.7413626789882937,0.4597810800512785
1730117639.94,1730117621.880875,13.058913688082313,,,,
1730117639.96,1730117621.9008842,13.032719341213191,,,,
1730117639.98,1730117621.9208815,13.007035860083908,,,,
1730117640.0,1730117621.9433231,12.980792601004879,,,,
1730117640.02,1730117621.9607332,12.95450509538623,1.5720618313163663,0.2243955257067297,0.9859554069186078,0.2731076917732056
1730117640.04,1730117621.9808927,12.928177628839228,,,,
1730117640.06,1730117622.0008588,12.901126987973178,,,,
1730117640.08,1730117622.020798,12.873598681062509,,,,
1730117640.1,1730117622.0414174,12.846263755103271,,,,
1730117640.12,1730117622.0606995,12.818731246930652,1.6684518172821958,0.231074555155188,0.8294082272456365,0.33869020272736905
1730117640.14,1730117622.0807376,12.79047478342239,,,,
1730117640.16,1730117622.1010118,12.762631423486933,,,,
1730117640.18,1730117622.1210804,12.735343067436709,,,,
1730117640.2,1730117622.1416473,12.707429658553727,,,,
1730117640.22,1730117622.1608982,12.678520742367688,1.6101145016067606,0.23027860873702566,2.1398282817819947,0.27648185991243457
1730117640.24,1730117622.1809342,12.651522930588781,,,,
1730117640.26,1730117622.200983,12.622389694931833,,,,
1730117640.28,1730117622.2208781,12.594540544270506,,,,
1730117640.3,1730117622.2415357,12.565491773301083,,,,
1730117640.32,1730117622.2610717,12.536418046611775,1.7309968819349584,0.20494124161691157,3.6656994941315126,0.26282503508014576
1730117640.34,1730117622.281036,12.507198371539964,,,,
1730117640.36,1730117622.3008842,12.478628537825596,,,,
1730117640.38,1730117622.3210607,12.489156029065217,,,,
1730117640.4,1730117622.3416324,12.420241232459393,,,,
1730117640.42,1730117622.3609304,12.390437796000795,1.7203388087463436,0.20780572437805234,4.258050825645622,0.29312461370316156
1730117640.44,1730117622.380797,12.361168969415635,,,,
1730117640.46,1730117622.4007523,12.332265149153423,,,,
1730117640.48,1730117622.4210885,12.304010789030999,,,,
1730117640.5,1730117622.441507,12.275013847777688,,,,
1730117640.52,1730117622.4607599,12.247202485966234,1.7833182739554156,0.19768815538542267,3.9797739269279546,0.2064241656230128
1730117640.54,1730117622.480809,12.21898475386412,,,,
1730117640.56,1730117622.5009189,12.191289120157915,,,,
1730117640.58,1730117622.5208745,12.164199514860064,,,,
1730117640.6,1730117622.5414364,12.13829531389929,,,,
1730117640.62,1730117622.5608373,12.111616036213276,1.885365207120029,0.2015582902767774,3.50467022165747,0.18596379054329026
1730117640.64,1730117622.5811036,12.08552176620008,,,,
1730117640.66,1730117622.6008322,12.05893602280169,,,,
1730117640.68,1730117622.6207778,12.032782268477112,,,,
1730117640.7,1730117622.6414137,12.007155460362977,,,,
1730117640.72,1730117622.6609316,11.982546847044166,1.7908403735308107,0.21680573870587547,1.5367256128832913,0.05628789437941362
1730117640.74,1730117622.680852,11.957571695876986,,,,
1730117640.76,1730117622.7008762,11.933709497366415,,,,
1730117640.78,1730117622.7209778,11.90900557965907,,,,
1730117640.8,1730117622.7419443,11.885308910533528,,,,
1730117640.82,1730117622.7609174,11.861580090492465,1.8620960434670066,0.21562979594506027,2.841493552197548,0.008690216693820974
1730117640.84,1730117622.7808058,11.839029303610086,,,,
1730117640.86,1730117622.8007858,11.816286381474448,,,,
1730117640.88,1730117622.8208725,11.833554289183347,,,,
1730117640.9,1730117622.8414977,11.772680220545965,,,,
1730117640.92,1730117622.8608022,11.751068709306388,1.854088992521561,0.20626722885308954,2.4793500304849445,0.07005883143508207
1730117640.94,1730117622.8807423,11.729529073164615,,,,
1730117640.96,1730117622.900859,11.708775028838044,,,,
1730117640.98,1730117622.9207234,11.687991253060202,,,,
1730117641.0,1730117622.9436831,11.666954403763237,,,,
1730117641.02,1730117622.9613864,11.64653711739344,1.849099688519361,0.20999257491180967,1.826222599143712,0.16277291728694354
1730117641.04,1730117622.980834,11.626406000579802,,,,
1730117641.06,1730117623.0008187,11.605174522360633,,,,
1730117641.08,1730117623.0210972,11.584941487803368,,,,
1730117641.1,1730117623.041581,11.56441333299044,,,,
1730117641.12,1730117623.0609376,11.54527700342018,1.7611187985281131,0.210045026501958,177.18787499870965,0.1516964586592614
1730117641.14,1730117623.0809882,11.526411742333845,,,,
1730117641.16,1730117623.100927,11.508240457285325,,,,
1730117641.18,1730117623.1209047,11.489886404582961,,,,
1730117641.2,1730117623.1415143,11.473460056527605,,,,
1730117641.22,1730117623.1608815,11.456345789668623,1.866044867918337,0.21360758967615676,175.9367240586881,0.24323586999882363
1730117641.24,1730117623.1811693,11.440257813839862,,,,
1730117641.26,1730117623.2009299,11.424185501226637,,,,
1730117641.28,1730117623.2208023,11.410307253993647,,,,
1730117641.3,1730117623.2415032,11.394838187470922,,,,
1730117641.32,1730117623.2609413,11.382477817742723,1.7961867292741593,0.22638950690917106,174.23923494673716,0.20397224456980761
1730117641.34,1730117623.2810884,11.36991350444187,,,,
1730117641.36,1730117623.3008695,11.35822684793993,,,,
1730117641.38,1730117623.3207846,11.386686980708243,,,,
1730117641.4,1730117623.3420258,11.337595125744546,,,,
1730117641.42,1730117623.3610027,11.327808153025781,1.8353738430613922,0.23094207259597802,175.03944609128803,0.3219306406156702
1730117641.44,1730117623.3810449,11.319585145394486,,,,
1730117641.46,1730117623.4008033,11.311813264776964,,,,
1730117641.48,1730117623.4206827,11.305103507294582,,,,
1730117641.5,1730117623.4414878,11.299110447197435,,,,
1730117641.52,1730117623.4608488,11.29366289433929,1.774925691885467,0.21433187287901384,3.9342886276449747,0.3508247008497038
1730117641.54,1730117623.480804,11.289294214574836,,,,
1730117641.56,1730117623.5011034,11.285748631780434,,,,
1730117641.58,1730117623.5208743,11.282806250313945,,,,
1730117641.6,1730117623.5416589,11.281189055440613,,,,
1730117641.62,1730117623.560931,11.28011583360131,1.5292220133439731,0.25031686953868154,171.6890629745178,0.36319238527490316
1730117641.64,1730117623.5808346,11.27960432642091,,,,
1730117641.66,1730117623.6009328,11.280054624521032,,,,
1730117641.68,1730117623.6208158,11.282540705394462,,,,
1730117641.7,1730117623.6415136,11.284548087782401,,,,
1730117641.72,1730117623.6610968,11.28766453695948,1.612814441174393,0.24102128402662668,173.44954750004754,0.3911664182601712
1730117641.74,1730117623.6808484,11.291276091105045,,,,
1730117641.76,1730117623.7007957,11.296381833763729,,,,
1730117641.78,1730117623.7208655,11.301016188876794,,,,
1730117641.8,1730117623.7414763,11.307802123907779,,,,
1730117641.82,1730117623.7608795,11.314100779130056,1.7200230780960963,0.24248921099828083,175.00369397550242,0.34334483727982706
1730117641.84,1730117623.7808096,11.321753087018973,,,,
1730117641.86,1730117623.8010254,11.330087974287165,,,,
1730117641.88,1730117623.8211048,11.381459892648875,,,,
1730117641.9,1730117623.8414278,11.3490582309518,,,,
1730117641.92,1730117623.8609095,11.360547653786961,1.5448978523204189,0.2579268433199763,173.81403123613097,0.11899253880077876
1730117641.94,1730117623.8808634,11.372418203330867,,,,
1730117641.96,1730117623.9008625,11.384451675262156,,,,
1730117641.98,1730117623.920937,11.398008156655425,,,,
1730117642.0,1730117623.9434109,11.412791855897979,,,,
1730117642.02,1730117623.9613507,11.427541129413248,1.6522896975250905,0.2504781585602059,177.1161387770517,0.08868597877850215
1730117642.04,1730117623.9810455,11.444096036771334,,,,
1730117642.06,1730117624.0008044,11.461557634141904,,,,
1730117642.08,1730117624.0208225,11.480568130964286,,,,
1730117642.1,1730117624.0416608,11.499498737680334,,,,
1730117642.12,1730117624.060925,11.52048701446319,1.5529379857273053,0.23698074948090184,175.2960345508271,0.08280423665627346
1730117642.14,1730117624.0807824,11.541314219453474,,,,
1730117642.16,1730117624.1010723,11.563694832623016,,,,
1730117642.18,1730117624.120985,11.586253410172384,,,,
1730117642.2,1730117624.1418455,11.609659430066472,,,,
1730117642.22,1730117624.160719,11.634099757084496,1.6054285664353063,0.2567023511311678,174.84503533088755,0.24249136133946114
1730117642.24,1730117624.1807415,11.65863992956847,,,,
1730117642.26,1730117624.2009125,11.683617196211395,,,,
1730117642.28,1730117624.2209303,11.709590493168703,,,,
1730117642.3,1730117624.2415886,11.736191527725374,,,,
1730117642.32,1730117624.261237,11.7634179041389,1.613820649236158,0.26223296018134795,174.56318792335065,0.37297168702376204
1730117642.34,1730117624.280775,11.791805610446978,,,,
1730117642.36,1730117624.301095,11.820191298733286,,,,
1730117642.38,1730117624.3210316,11.893973081892817,,,,
1730117642.4,1730117624.341768,11.877343948870532,,,,
1730117642.42,1730117624.3610647,11.906245852761154,1.8575200024384306,0.2352825301565427,173.78641639869707,0.44559405820801223
1730117642.44,1730117624.380751,11.935217430378016,,,,
1730117642.46,1730117624.4008977,11.964763179204416,,,,
1730117642.48,1730117624.4211307,11.994621251904302,,,,
1730117642.5,1730117624.4416661,12.024063336783776,,,,
1730117642.52,1730117624.4607956,12.054516310686486,1.8098212342062923,0.2317476320721106,174.4378225106999,0.45483335393561375
1730117642.54,1730117624.4809582,12.084806857654474,,,,
1730117642.56,1730117624.5009048,12.116080662345773,,,,
1730117642.58,1730117624.5208735,12.147848456946454,,,,
1730117642.6,1730117624.54144,12.179897681387315,,,,
1730117642.62,1730117624.5608578,12.211858318408535,1.540644574360387,0.2806060388921445,171.77194920314605,0.6288738605438813
1730117642.64,1730117624.581128,12.244546819778874,,,,
1730117642.66,1730117624.6008391,12.278036872334562,,,,
1730117642.68,1730117624.6207771,12.312152425656775,,,,
1730117642.7,1730117624.641706,12.347069066970754,,,,
1730117642.72,1730117624.6608677,12.382401948295128,1.601000917037147,0.2712096087362453,172.0152554874096,0.7089442017439826
1730117642.74,1730117624.6808376,12.418641403582347,,,,
1730117642.76,1730117624.7009296,12.45380387449473,,,,
1730117642.78,1730117624.7208385,12.489247121473694,,,,
1730117642.8,1730117624.741851,12.52574778710873,,,,
1730117642.82,1730117624.7608519,12.562058749221574,1.6038432051686706,0.2520851119074594,5.28822364918063,0.929529683633491
1730117642.84,1730117624.7807908,12.59802470470441,,,,
1730117642.86,1730117624.8007925,12.63448237668728,,,,
1730117642.88,1730117624.8207564,12.718765172670349,,,,
1730117642.9,1730117624.8416235,12.706996284759672,,,,
1730117642.92,1730117624.8609107,12.743583128906934,1.43710682255259,0.2789172148500287,177.19537835634236,0.8602361818564981
1730117642.94,1730117624.8808641,12.780711167512617,,,,
1730117642.96,1730117624.9010458,12.817169950207656,,,,
1730117642.98,1730117624.920929,12.854313168601353,,,,
1730117643.0,1730117624.9432821,12.891695335950127,,,,
1730117643.02,1730117624.961327,12.928523030637473,1.6307325702266986,0.2775371470535045,173.62669656465633,0.7276534207982863
1730117643.04,1730117624.9809246,12.965262392304064,,,,
1730117643.06,1730117625.0008693,13.001926776737948,,,,
1730117643.08,1730117625.0207734,13.039667617414509,,,,
1730117643.1,1730117625.0416424,13.07529285840414,,,,
1730117643.12,1730117625.0610232,13.110915153466554,1.6887347212724257,0.2587255320949642,174.5183562810478,0.7058430630855472
1730117643.14,1730117625.0809574,13.146310546832739,,,,
1730117643.16,1730117625.1009355,13.1824899311485,,,,
1730117643.18,1730117625.120786,13.218236928508063,,,,
1730117643.2,1730117625.1416566,13.254454081198151,,,,
1730117643.22,1730117625.1609712,13.290733653027667,1.7250510011919653,0.23971255463631155,173.36451093554186,0.7483839057893278
1730117643.24,1730117625.1808016,13.327208002097867,,,,
1730117643.26,1730117625.2009678,13.363541405652237,,,,
1730117643.28,1730117625.2209232,13.399857459442613,,,,
1730117643.3,1730117625.2415657,13.436629428959238,,,,
1730117643.32,1730117625.2608287,13.473011945875074,1.597251679000781,0.2526325073968305,172.42380982300864,0.780659148851232
1730117643.34,1730117625.280782,13.509123008196207,,,,
1730117643.36,1730117625.3011494,13.54472907839616,,,,
1730117643.38,1730117625.3209493,13.629114845676762,,,,
1730117643.4,1730117625.3420017,13.617459593171118,,,,
1730117643.42,1730117625.361043,13.652763696044785,1.6314376851523673,0.26129387546745564,173.8403432686424,0.7755718266651561
1730117643.44,1730117625.3810265,13.689612202847487,,,,
1730117643.46,1730117625.400817,13.72569251232169,,,,
1730117643.48,1730117625.4208882,13.762602777810024,,,,
1730117643.5,1730117625.4415953,13.798967296372131,,,,
1730117643.52,1730117625.460822,13.836700849290356,1.6977528498866972,0.2453059824249458,174.55095338988832,0.7985715609786073
1730117643.54,1730117625.4808002,13.873395212924978,,,,
1730117643.56,1730117625.501031,13.910924455668209,,,,
1730117643.58,1730117625.5209491,13.94830645121451,,,,
1730117643.6,1730117625.5417738,13.986003138854244,,,,
1730117643.62,1730117625.560932,14.023558049030656,1.600427421043347,0.28422605704600695,173.72661313433278,0.7524576768806923
1730117643.64,1730117625.5808163,14.061919977696164,,,,
1730117643.66,1730117625.6008456,14.099534880716355,,,,
1730117643.68,1730117625.620917,14.137808317353688,,,,
1730117643.7,1730117625.6414459,14.17541320723684,,,,
1730117643.72,1730117625.6609411,14.213007191368236,1.6562127420291768,0.26132422124082477,175.14351831847225,0.742381310110005
1730117643.74,1730117625.680863,14.250662834415362,,,,
1730117643.76,1730117625.7008312,14.288082096877297,,,,
1730117643.78,1730117625.7208838,14.324428588743228,,,,
1730117643.8,1730117625.7416277,14.36031309700016,,,,
1730117643.82,1730117625.7608786,14.396334329776677,1.6512828384617275,0.26100861164023914,175.3516787627077,0.6398320369160329
1730117643.84,1730117625.7807639,14.430978931371392,,,,
1730117643.86,1730117625.8006701,14.466508515863595,,,,
1730117643.88,1730117625.8209152,14.551199443652694,,,,
1730117643.9,1730117625.8415384,14.535158810656158,,,,
1730117643.92,1730117625.8609173,14.569256949212743,1.756437876979274,0.25020959929892583,4.077347229049934,0.6013954878917469
1730117643.94,1730117625.8808966,14.604365990971615,,,,
1730117643.96,1730117625.9007163,14.63830169952977,,,,
1730117643.98,1730117625.9209042,14.672460970425618,,,,
1730117644.0,1730117625.9435554,14.707542011282664,,,,
1730117644.02,1730117625.961257,14.742299272060423,1.7390996993770667,0.2702708831438334,4.44842417046069,0.7135566096345367
1730117644.04,1730117625.9809942,14.778047135382078,,,,
1730117644.06,1730117626.0009556,14.813574053908768,,,,
1730117644.08,1730117626.0207653,14.848888204904476,,,,
1730117644.1,1730117626.0417078,14.883821387583017,,,,
1730117644.12,1730117626.0608947,14.919263266995937,1.7087663746034383,0.2714965987153938,176.0311714017051,0.7673633223533001
1730117644.14,1730117626.0808077,14.955072824838018,,,,
1730117644.16,1730117626.1008766,14.992357741367288,,,,
1730117644.18,1730117626.1209507,15.029795818520796,,,,
1730117644.2,1730117626.1418626,15.068328101291842,,,,
1730117644.22,1730117626.160952,15.106635478783573,1.7395955369317797,0.26269007575136993,176.00174379327413,0.7519974201867168
1730117644.24,1730117626.1808426,15.144605375656322,,,,
1730117644.26,1730117626.2008994,15.183945160432648,,,,
1730117644.28,1730117626.2208178,15.223239246859922,,,,
1730117644.3,1730117626.2414804,15.262180028006348,,,,
1730117644.32,1730117626.2607896,15.301280024113089,1.7712458489567036,0.26058959425406086,176.2259970987468,0.8321842280830225
1730117644.34,1730117626.2809691,15.340618635339982,,,,
1730117644.36,1730117626.3010757,15.38071639514777,,,,
1730117644.38,1730117626.3208714,15.472386965785613,,,,
1730117644.4,1730117626.3415082,15.45981676389167,,,,
1730117644.42,1730117626.3609257,15.499075611857025,1.7069417790726626,0.2674724483115324,2.5121823572067683,0.7483537599874095
1730117644.44,1730117626.3808866,15.538066815474625,,,,
1730117644.46,1730117626.4010706,15.577450726612462,,,,
1730117644.48,1730117626.4210985,15.615618086482447,,,,
1730117644.5,1730117626.4418802,15.654155645764694,,,,
1730117644.52,1730117626.46086,15.692412218890281,1.6801268578755733,0.2620505360949636,3.116195391408837,0.7069514736163258
1730117644.54,1730117626.4809015,15.729495636994463,,,,
1730117644.56,1730117626.50084,15.768009468709009,,,,
1730117644.58,1730117626.5210447,15.806264099374854,,,,
1730117644.6,1730117626.5414927,15.844475519349704,,,,
1730117644.62,1730117626.5609434,15.882924808904857,1.573915547511272,0.28203960170431247,3.0966150389183227,0.6966456758972726
1730117644.64,1730117626.5810597,15.920761194781344,,,,
1730117644.66,1730117626.600884,15.959273405527382,,,,
1730117644.68,1730117626.6208801,15.99826169429114,,,,
1730117644.7,1730117626.6413774,16.038182090031434,,,,
1730117644.72,1730117626.6607578,16.078894750854847,1.606817577026525,0.2694560758538282,3.1259579014657604,0.8353971507689744
1730117644.74,1730117626.681066,16.1183344617077,,,,
1730117644.76,1730117626.700902,16.15881669250005,,,,
1730117644.78,1730117626.7209442,16.198754097267052,,,,
1730117644.8,1730117626.742021,16.23988668632395,,,,
1730117644.82,1730117626.7607915,16.279503412302706,1.6049439221045276,0.271666667192205,0.8064733971419322,0.8609619312963452
1730117644.84,1730117626.7808526,16.319102763219675,,,,
1730117644.86,1730117626.8010077,16.35941711081681,,,,
1730117644.88,1730117626.8209202,16.4529692787555,,,,
1730117644.9,1730117626.8414853,16.43877172324445,,,,
1730117644.92,1730117626.86081,16.478525840306418,1.6051559337641614,0.2737184105444267,1.4658494001636946,0.8805453792599254
1730117644.94,1730117626.88087,16.518688197397083,,,,
1730117644.96,1730117626.9010053,16.558124100596913,,,,
1730117644.98,1730117626.921046,16.59886405499504,,,,
1730117645.0,1730117626.9434376,16.63902962577609,,,,
1730117645.02,1730117626.96077,16.679396444211257,1.5146587677998633,0.2995010885912682,1.177587598397725,0.9543860782596958
1730117645.04,1730117626.980954,16.717974317189313,,,,
1730117645.06,1730117627.0010846,16.756266469873246,,,,
1730117645.08,1730117627.0208313,16.79409334957574,,,,
1730117645.1,1730117627.0414484,16.83149351879815,,,,
1730117645.12,1730117627.061076,16.868603371519658,1.4729365798683607,0.3022376917432465,0.2453389769609302,0.974177270113959
1730117645.14,1730117627.080845,16.9063720357436,,,,
1730117645.16,1730117627.1008072,16.94306352110784,,,,
1730117645.18,1730117627.1208344,16.979314924576606,,,,
1730117645.2,1730117627.1416807,17.016405107431265,,,,
1730117645.22,1730117627.1609564,17.05320486630811,1.5966520412169538,0.2816178044091502,1.5674604906120706,0.8667490782839793
1730117645.24,1730117627.1807745,17.08942951558528,,,,
1730117645.26,1730117627.2010024,17.12538032286273,,,,
1730117645.28,1730117627.2210827,17.161429608005623,,,,
1730117645.3,1730117627.2415805,17.196820551992964,,,,
1730117645.32,1730117627.26081,17.232697443036948,1.53931348065643,0.30973385861807673,2.307220818613496,0.7760827886779531
1730117645.34,1730117627.280843,17.26705008349978,,,,
1730117645.36,1730117627.3009713,17.303473828962204,,,,
1730117645.38,1730117627.3208919,17.3911599188818,,,,
1730117645.4,1730117627.3415287,17.37183691849214,,,,
1730117645.42,1730117627.3610506,17.406089464284072,1.4871247869500432,0.3109142538033414,1.809095673983121,0.6875780993542306
1730117645.44,1730117627.3810093,17.44008484276968,,,,
1730117645.46,1730117627.4010127,17.47453902572929,,,,
1730117645.48,1730117627.4209921,17.508193173634748,,,,
1730117645.5,1730117627.4417002,17.54205967638479,,,,
1730117645.52,1730117627.4609113,17.575975493919522,1.416886515727324,0.312699506056727,0.05032825598061308,0.6669947075717417
1730117645.54,1730117627.4808426,17.60949457670028,,,,
1730117645.56,1730117627.5010312,17.64174124640783,,,,
1730117645.58,1730117627.520972,17.674967949329417,,,,
1730117645.6,1730117627.541911,17.707239643565956,,,,
1730117645.62,1730117627.5607362,17.738762066049865,1.585213154268824,0.3019067957464873,1.1164838074414298,0.6280761078595409
1730117645.64,1730117627.5807576,17.771159554786113,,,,
1730117645.66,1730117627.600951,17.803395166137914,,,,
1730117645.68,1730117627.620939,17.835201471750512,,,,
1730117645.7,1730117627.6415434,17.866764846937528,,,,
1730117645.72,1730117627.6608458,17.89924771454303,1.5634286248482627,0.29458853352136005,1.7786522581241346,0.6743694523662747
1730117645.74,1730117627.6808736,17.930788544554048,,,,
1730117645.76,1730117627.7010698,17.962646968551855,,,,
1730117645.78,1730117627.721063,17.99352162750261,,,,
1730117645.8,1730117627.7416506,18.024720252713827,,,,
1730117645.82,1730117627.7607923,18.054824959905996,1.614302176650778,0.29539808382162613,3.474304980294013,0.6583902167052691
1730117645.84,1730117627.7809367,18.084907513919724,,,,
1730117645.86,1730117627.8008218,18.11555082032371,,,,
1730117645.88,1730117627.8210647,18.200304214534818,,,,
1730117645.9,1730117627.841492,18.17581475384089,,,,
1730117645.92,1730117627.8608785,18.20475541839029,1.4844203057048275,0.34096378612957545,2.291592482470744,0.5439946370008899
1730117645.94,1730117627.8807793,18.234449330510532,,,,
1730117645.96,1730117627.900625,18.263832332350734,,,,
1730117645.98,1730117627.9209783,18.293297669163103,,,,
1730117646.0,1730117627.9435258,18.32316076912477,,,,
1730117646.02,1730117627.9612725,18.352119253190654,1.431939468549013,0.3245497607112658,0.013267627478427357,0.47802507129408234
1730117646.04,1730117627.9812117,18.380624762776183,,,,
1730117646.06,1730117628.0008173,18.408934065516995,,,,
1730117646.08,1730117628.0208952,18.4371269154677,,,,
1730117646.1,1730117628.0416992,18.465189815216124,,,,
1730117646.12,1730117628.061055,18.4924410762279,1.4018952434497383,0.3058369840295858,1.666744969262691,0.5281694194281144
1730117646.14,1730117628.0808609,18.51966220943576,,,,
1730117646.16,1730117628.100901,18.54759437695284,,,,
1730117646.18,1730117628.120882,18.574238762976506,,,,
1730117646.2,1730117628.1419172,18.60226539734521,,,,
1730117646.22,1730117628.1610014,18.62806933041854,1.4782569164904973,0.314441424512571,0.5057730095613584,0.44649497752194667
1730117646.24,1730117628.1807725,18.653921780639,,,,
1730117646.26,1730117628.2009645,18.679880903434192,,,,
1730117646.28,1730117628.220873,18.705527984371802,,,,
1730117646.3,1730117628.2415032,18.730303313712586,,,,
1730117646.32,1730117628.2607486,18.75606827160952,1.4700405038555355,0.32230523727585647,1.276207126583944,0.45041043584135365
1730117646.34,1730117628.2808726,18.780294894795613,,,,
1730117646.36,1730117628.30121,18.804336650471605,,,,
1730117646.38,1730117628.3209286,18.883399912977424,,,,
1730117646.4,1730117628.3417404,18.85238770460133,,,,
1730117646.42,1730117628.3608615,18.877010319605393,1.5753171043482403,0.3036299798461173,1.3011772847746723,0.36616381493840233
1730117646.44,1730117628.3809657,18.90124194558973,,,,
1730117646.46,1730117628.4009342,18.92554449998966,,,,
1730117646.48,1730117628.420871,18.950509779666593,,,,
1730117646.5,1730117628.4416301,18.97508956044002,,,,
1730117646.52,1730117628.4611,19.000632598232347,1.466898485513016,0.3140760536765545,1.7506223568740853,0.4015579698074585
1730117646.54,1730117628.4808335,19.026473275817064,,,,
1730117646.56,1730117628.5007482,19.0524239376144,,,,
1730117646.58,1730117628.5208921,19.077960824798936,,,,
1730117646.6,1730117628.541505,19.103794512613874,,,,
1730117646.62,1730117628.5608833,19.12903814954514,1.5628225239136244,0.2935861525688795,0.774741628193945,0.49977427413539943
1730117646.64,1730117628.581096,19.154975872863027,,,,
1730117646.66,1730117628.6010127,19.179846509486058,,,,
1730117646.68,1730117628.6208866,19.20598720167726,,,,
1730117646.7,1730117628.6416194,19.23117023212566,,,,
1730117646.72,1730117628.6609972,19.257155059986097,1.4155360824769394,0.32687586148106856,-0.7773571928110528,0.6918389290742923
1730117646.74,1730117628.6808252,19.283047302736588,,,,
1730117646.76,1730117628.700875,19.30927646333545,,,,
1730117646.78,1730117628.720894,19.33543738965018,,,,
1730117646.8,1730117628.741843,19.36177165023449,,,,
1730117646.82,1730117628.7609499,19.387971656586462,1.302827566488388,0.3616564205291327,179.75634058661964,0.6550471507913012
1730117646.84,1730117628.7810133,19.415018113221183,,,,
1730117646.86,1730117628.800949,19.441750431668055,,,,
1730117646.88,1730117628.8210433,19.52577901194387,,,,
1730117646.9,1730117628.8414884,19.49592603258021,,,,
1730117646.92,1730117628.860812,19.52348699593904,1.563491868725263,0.3210955205382521,0.8030540944066615,0.6175525810625586
1730117646.94,1730117628.8807895,19.55089737935747,,,,
1730117646.96,1730117628.9011605,19.579048427571244,,,,
1730117646.98,1730117628.920841,19.607220456935046,,,,
1730117647.0,1730117628.9435048,19.635659888239267,,,,
1730117647.02,1730117628.9614155,19.663974240739208,1.5332482154393765,0.3277731788122628,0.0335788276220228,0.6586701179134549
1730117647.04,1730117628.9809408,19.692941143297357,,,,
1730117647.06,1730117629.000759,19.721700284328776,,,,
1730117647.08,1730117629.0208144,19.75110691247144,,,,
1730117647.1,1730117629.041418,19.780576798789664,,,,
1730117647.12,1730117629.061086,19.810542877009627,1.4584499447652388,0.3272740279952295,0.024001238131290847,0.8329676507082062
1730117647.14,1730117629.0809953,19.840211051421456,,,,
1730117647.16,1730117629.100851,19.87038259670905,,,,
1730117647.18,1730117629.1208568,19.900994407449886,,,,
1730117647.2,1730117629.1416638,19.93215373759779,,,,
1730117647.22,1730117629.160981,19.963285148638416,1.708201285875129,0.2784600541056504,1.9775002341424965,1.1699084038997114
1730117647.24,1730117629.1809008,19.99463797777206,,,,
1730117647.26,1730117629.2009254,20.026141979854135,,,,
1730117647.28,1730117629.2210627,20.058312634093134,,,,
1730117647.3,1730117629.2415988,20.090102310983323,,,,
1730117647.32,1730117629.2608151,20.12247624929503,1.5985025031623088,0.2969206907001268,-1.4849013770118518,0.8219131702154776
1730117647.34,1730117629.2808385,20.1545161731276,,,,
1730117647.36,1730117629.300855,20.187376706641142,,,,
1730117647.38,1730117629.3209965,20.27871875156708,,,,
1730117647.4,1730117629.3415425,20.252918246048043,,,,
