rostime,gpstime,world_x,world_y,azimuth,vx,vy
1730984848.7637994,1730984866.765,-3.0674540361249445,7.38324187440253,47.33536800598671,10.199227150625791,-0.015063040132329952
1730984848.7687957,1730984866.77,-3.0345575621191236,7.421815303018742,47.3319053427453,10.201988474324953,-0.016321882579306113
1730984848.7743528,1730984866.775,-3.0014375441884917,7.460471106225307,47.32911117323749,10.20562041259156,-0.01616084039986987
1730984848.7787259,1730984866.78,-2.968472345753423,7.499257509674588,47.32755912064181,10.205381392788826,-0.016303341969358343
1730984848.7837665,1730984866.785,-2.9352390609557926,7.538200477664376,47.326044168805424,10.207918524925386,-0.014923391899722027
1730984848.7890131,1730984866.79,-2.902078934861206,7.576939154697586,47.32381869150532,10.210568103618385,-0.01447001596020403
1730984848.7938669,1730984866.795,-2.868671762740597,7.615717544820347,47.321029303939326,10.21564555883636,-0.01349123804677177
1730984848.7994168,1730984866.8,-2.8353162155891827,7.654400229808877,47.31776895201784,10.220115408024451,-0.013229580858720169
1730984848.8037448,1730984866.805,-2.802013597301814,7.693110050570631,47.31512980398924,10.223732338179044,-0.01273828805161692
1730984848.8086884,1730984866.81,-2.768800824602034,7.731875539965797,47.31180679987915,10.227181350845381,-0.012980584980923915
1730984848.814803,1730984866.815,-2.7354905489249184,7.770599565213307,47.30898261849228,10.230750737844927,-0.01268365148079642
1730984848.81867,1730984866.82,-2.7023904753650845,7.80951125606401,47.306590424284934,10.233010525903241,-0.013875881279223456
1730984848.8245466,1730984866.825,-2.669214188924641,7.848518763396942,47.304768622796075,10.235572914463608,-0.013081505390991843
1730984848.8292356,1730984866.83,-2.6359405321640645,7.8873423429774325,47.3022951554363,10.238627643417619,-0.012900330102450397
1730984848.8346045,1730984866.835,-2.6025644168134363,7.926313428446739,47.30106203793258,10.24185746660174,-0.010649381296901517
1730984848.8388495,1730984866.84,-2.5692322559311283,7.965168816215884,47.29889879946012,10.244953791305191,-0.009944018876123728
1730984848.844749,1730984866.845,-2.5357503024752837,8.00390733349691,47.29700041142138,10.247943048372207,-0.009503778826601916
1730984848.8487206,1730984866.85,-2.502395441721714,8.0427814262551,47.293772267365,10.250597602111508,-0.010803023006583423
1730984848.8545675,1730984866.855,-2.4691029743134587,8.081880524541523,47.290721270404106,10.253881185314588,-0.012099325621318435
1730984848.8585973,1730984866.86,-2.4357253165441,8.120778202846147,47.288106113680044,10.256936788827222,-0.012420614164780908
1730984848.8645804,1730984866.865,-2.4023835612367,8.159938209608491,47.285625949716405,10.26104573326467,-0.012577268253152418
1730984848.868869,1730984866.87,-2.3689939560713977,8.198903515040286,47.28304546237098,10.264393843584262,-0.012851251309258238
1730984848.87464,1730984866.875,-2.335625939124719,8.237929935674227,47.27996909369358,10.26858388486264,-0.012863184640465875
1730984848.8788142,1730984866.88,-2.302212582975727,8.276914276079177,47.27725995247039,10.27214200642662,-0.013070199584356068
1730984848.8850024,1730984866.885,-2.2688471135952044,8.315956151631127,47.27500941920954,10.275696770720984,-0.012980209020838629
1730984848.8886993,1730984866.89,-2.2355262894772396,8.354951760283456,47.273681870130986,10.277648932059368,-0.013566231192325695
1730984848.894703,1730984866.895,-2.202158636586931,8.394030497013155,47.271113843873934,10.28012242715739,-0.015215221662975509
1730984848.899482,1730984866.9,-2.168749111681311,8.433031864736138,47.268745788724175,10.283037122354425,-0.015911056140618385
1730984848.9046905,1730984866.905,-2.1354007934786337,8.472321087978688,47.265941423250524,10.287055522949476,-0.01756440305397966
1730984848.9090035,1730984866.91,-2.1019866755443215,8.51140750389795,47.263446980651736,10.290277290290298,-0.01852849113822952
1730984848.9146943,1730984866.915,-2.0685959513482546,8.550740704907017,47.260929881630716,10.293495633862051,-0.01924526925508996
1730984848.9188268,1730984866.92,-2.035124981830149,8.589894920901031,47.25849077082762,10.297211961269358,-0.019373594194203925
1730984848.923855,1730984866.925,-2.001667491752387,8.629035267947643,47.256002912250494,10.300574730981198,-0.020042860959548214
1730984848.928899,1730984866.93,-1.9681196503346756,8.668141905439224,47.25337409648267,10.304673540285297,-0.02094525257726243
1730984848.9343636,1730984866.935,-1.9346146363946093,8.707276943571637,47.25084533708497,10.308229043961763,-0.02167570092191795
1730984848.9389167,1730984866.94,-1.9010882893971548,8.746507047311587,47.247348556652184,10.310228308309567,-0.0227705920648118
1730984848.9438286,1730984866.945,-1.8676623480736334,8.78579096235346,47.24435484159142,10.312641779500293,-0.022633369902538725
1730984848.948995,1730984866.95,-1.8341460295420873,8.824972789507001,47.24152216068518,10.315601727575963,-0.023181108124975758
1730984848.953681,1730984866.955,-1.8005896419734446,8.864313369201156,47.238724527392264,10.318620334178796,-0.024213721030721835
1730984848.958754,1730984866.96,-1.7669875151864591,8.903679097785142,47.23553936814142,10.321700485407051,-0.025558233318275114
1730984848.9646225,1730984866.965,-1.733405791082833,8.942938907494701,47.23260152054877,10.324701407819141,-0.02642762870170845
1730984848.9687376,1730984866.97,-1.6998911199352857,8.982368149717422,47.23093025785738,10.328312530142966,-0.02544695018281118
1730984848.974986,1730984866.975,-1.6663060115920811,9.021666760546157,47.22832674416213,10.33147246777753,-0.025822753275401844
1730984848.9787433,1730984866.98,-1.6327902877138045,9.061048056145417,47.227119777657094,10.335173702358238,-0.025657142349456485
1730984848.9846466,1730984866.985,-1.599165749096049,9.100427649152778,47.22395075185,10.339250155263791,-0.02678635848178601
1730984848.9893813,1730984866.99,-1.5655471524347337,9.139756586368687,47.22142414270701,10.342756049615835,-0.0272785879870705
1730984848.994762,1730984866.995,-1.5319083541599816,9.179187687656881,47.21876086001862,10.346233663718602,-0.027085121547016477
1730984849.0009153,1730984867.0,-1.4982569032080262,9.218545553119704,47.2161965101609,10.349729625128962,-0.02740321730787798
1730984849.005876,1730984867.005,-1.4646251846577727,9.25795379868087,47.21365131996913,10.351987361758042,-0.027077917904944293
1730984849.014116,1730984867.01,-1.4309891068062286,9.297364809390222,47.21052928563461,10.354710518951608,-0.02762675800041592
1730984849.0148103,1730984867.015,-1.397365580466312,9.336892805530434,47.207959801590846,10.35742195489146,-0.028611758751984517
1730984849.01872,1730984867.02,-1.363691451886542,9.376298037543291,47.205295142105854,10.360379123290302,-0.02910497653151367
1730984849.025464,1730984867.025,-1.330117798175251,9.4158014141804,47.20218983926736,10.364329296728076,-0.03115204055638454
1730984849.0296226,1730984867.03,-1.296449811544435,9.455238163034831,47.199397757711154,10.367562449900007,-0.032081266228670025
1730984849.0348258,1730984867.035,-1.2627732136436538,9.494678855883688,47.19786722096052,10.371785205808198,-0.029434111994246948
1730984849.0390296,1730984867.04,-1.2290630893049523,9.534122585652353,47.19539340274281,10.37526854027047,-0.029456930803457126
1730984849.0449173,1730984867.045,-1.195128969329113,9.573477161620348,47.19817879097303,10.377292209560055,-0.023129890580316115
1730984849.0489142,1730984867.05,-1.1611840867435501,9.612789793552329,47.19708069763578,10.379948828429043,-0.02409982687749146
1730984849.054665,1730984867.055,-1.1272617772153428,9.65220802614833,47.189918202023705,10.383871990271594,-0.027922300617920115
1730984849.058911,1730984867.06,-1.0933513907535177,9.691606629693888,47.186814222779276,10.387176277495357,-0.02858421483415441
1730984849.0647056,1730984867.065,-1.059632382639239,9.731209102584346,47.18045657224309,10.391328379611426,-0.029333039438146358
1730984849.069296,1730984867.07,-1.025739365531677,9.77067335917541,47.176437888896885,10.394870966138614,-0.030016970918895325
1730984849.0738916,1730984867.075,-0.9921279476154902,9.81035153074974,47.177764522882285,10.398081996413733,-0.025833928043984322
1730984849.0787659,1730984867.08,-0.9581513863018106,9.849774589110016,47.17896565774646,10.400565863212632,-0.022523791394604586
1730984849.0838847,1730984867.085,-0.9242160753348352,9.889255557697897,47.17745140819329,10.403734520496979,-0.02114839393859924
1730984849.0886977,1730984867.09,-0.8898925400104275,9.92854563882708,47.17538294159607,10.406857044773362,-0.018901737808745267
1730984849.0943654,1730984867.095,-0.8558099129868337,9.967969014551866,47.17372043648476,10.410013392231942,-0.017291814592924837
1730984849.0994253,1730984867.1,-0.8216222185910412,10.007270045637457,47.16885476488466,10.414259208150348,-0.017057443269425043
1730984849.1036825,1730984867.105,-0.7877582734769509,10.046741714124579,47.1630104443978,10.417810704782909,-0.019272119029555945
1730984849.1091452,1730984867.11,-0.7536616173082035,10.086156137574491,47.15961837134961,10.42126657174524,-0.018971259628390413
1730984849.114617,1730984867.115,-0.7200371942359387,10.12590891184467,47.15518197200714,10.423543239239986,-0.020633476981988252
1730984849.1188447,1730984867.12,-0.6861812847999921,10.165705582994594,47.1545412411312,10.426439584374869,-0.01845897357918158
1730984849.1246927,1730984867.125,-0.6521851887670737,10.205286949177976,47.151784669239646,10.42951945487091,-0.017943117658687946
1730984849.1288357,1730984867.13,-0.6179584022971376,10.244887531471571,47.152636560166115,10.432978864935983,-0.01507443245359319
1730984849.1348822,1730984867.135,-0.5838535542665023,10.28447610654468,47.15084040417014,10.436160216511919,-0.013929241448080276
1730984849.1387393,1730984867.14,-0.5496029522712772,10.323881174713225,47.149243211615385,10.439731818061254,-0.01342805194027541
1730984849.1447127,1730984867.145,-0.5156583841385945,10.363328503977502,47.14453347097958,10.442684099772128,-0.01487231217354612
1730984849.149326,1730984867.15,-0.48151947682556795,10.402842507707241,47.1419530275507,10.445868439320567,-0.014561965659864562
1730984849.1546516,1730984867.155,-0.4476297321555336,10.442608755615229,47.13627650316556,10.44855674266099,-0.016649713801972332
1730984849.1589782,1730984867.16,-0.4135235728489206,10.482190452538832,47.13291400452334,10.451615461583224,-0.016943187768018397
1730984849.164879,1730984867.165,-0.37954860699680015,10.522354009415617,47.13162808673309,10.455836489253386,-0.016350163812254515
1730984849.1686592,1730984867.17,-0.3454747280828876,10.56238749075228,47.13258058090946,10.45947387772966,-0.01277274459034139
1730984849.174653,1730984867.175,-0.31132279113648187,10.602045879837776,47.13252456869361,10.463365046795316,-0.01068066275134516
1730984849.178717,1730984867.18,-0.2771476575575518,10.641787564227936,47.13123510362044,10.466926261841769,-0.009405323961907186
1730984849.1846735,1730984867.185,-0.24294258078421693,10.68111834986521,47.12842787738953,10.470426131303359,-0.010809262118907093
1730984849.1890337,1730984867.19,-0.2087196011331326,10.720749304112095,47.12671198630744,10.473970105074534,-0.01028433171964327
1730984849.1946986,1730984867.195,-0.17455930851297974,10.760423679062402,47.121074024684845,10.474730344520333,-0.014499930622301704
1730984849.1996326,1730984867.2,-0.14032073746551077,10.800080631100988,47.11836652485033,10.477571116123812,-0.015170830579242178
1730984849.204804,1730984867.205,-0.10634570835109447,10.840380863967546,47.11434438931195,10.479951246371972,-0.018475559744435266
1730984849.2087154,1730984867.21,-0.07221449720204753,10.88050662640221,47.11516793913029,10.48476303836161,-0.014513342564256959
1730984849.2145936,1730984867.215,-0.0377732504081999,10.92018967244781,47.11592975776614,10.489044381732068,-0.011076120670217016
1730984849.2187989,1730984867.22,-0.003445812197955367,10.96000665235564,47.114813589214066,10.492647084634651,-0.009898709788686233
1730984849.2237306,1730984867.225,0.031010944542438357,10.999434653722636,47.112109860477574,10.496416486573917,-0.010842243580235333
1730984849.2289376,1730984867.23,0.06541545152414219,11.039147371232719,47.110547056687835,10.500066081155975,-0.010258400126343048
1730984849.2338219,1730984867.235,0.09953169774900161,11.078788173989311,47.10684722483393,10.502155315741861,-0.012125325042662283
1730984849.2387674,1730984867.24,0.13358639280154094,11.118718996571376,47.10380591763084,10.503725934750214,-0.013570693835414538
1730984849.243693,1730984867.245,0.1678826393376862,11.158485354053779,47.10142414852305,10.50647924705159,-0.014021196226894794
1730984849.248658,1730984867.25,0.2021604353675257,11.198597616917846,47.099798932350495,10.509625879358474,-0.013795198492332794
1730984849.2543006,1730984867.255,0.23648412613394654,11.238460072204372,47.09761910588844,10.512483863834447,-0.014062743645482101
1730984849.2587762,1730984867.26,0.27092549910752295,11.278361470655403,47.097667436435756,10.517427096647733,-0.0122735496398656
1730984849.2637324,1730984867.265,0.3053383207944437,11.318132134052219,47.09616665793999,10.521932216759946,-0.012016803632118211
1730984849.2693334,1730984867.27,0.33976517732775835,11.35797844842259,47.09456359509238,10.52561394966309,-0.011776261106145824
1730984849.2747004,1730984867.275,0.374131045954876,11.397747178726867,47.092163671794594,10.529318942413111,-0.012538011703187912
1730984849.2789776,1730984867.28,0.40857556811322104,11.437579674741105,47.09035975281063,10.533006147782908,-0.012548234034309935
1730984849.2846615,1730984867.285,0.44291231326264213,11.477413982542608,47.08734019464714,10.53553092542483,-0.013263019008912025
1730984849.2888477,1730984867.29,0.4771516933245701,11.517425717563762,47.08526465070105,10.537675464636362,-0.013908516073447785
1730984849.2947257,1730984867.295,0.5114244630338454,11.557460377170807,47.08387640962246,10.540472622306005,-0.014457374084351216
1730984849.2993207,1730984867.3,0.5458206705537847,11.597383489031795,47.082016064770926,10.543463114348164,-0.0148279906981994
1730984849.304725,1730984867.305,0.5802941295877403,11.637279427473285,47.08090810922721,10.546387976698409,-0.012537849380965582
1730984849.3090653,1730984867.31,0.6147521494328796,11.677196554181592,47.079259676287336,10.549360211780465,-0.012157189165134419
1730984849.3146367,1730984867.315,0.6493339932911263,11.717033938397215,47.078390584641625,10.552499179004228,-0.01096547802679293
1730984849.3190174,1730984867.32,0.6838607181651903,11.75693240034768,47.076939556299294,10.55551358462927,-0.01037703041163951
1730984849.3252819,1730984867.325,0.7183461307197329,11.79689109237066,47.07271386334719,10.559630995279036,-0.013850349326095746
1730984849.3287878,1730984867.33,0.7526822796517568,11.837016215243032,47.06807742276584,10.563318672116386,-0.015881841135150232
1730984849.3347387,1730984867.335,0.786989997169053,11.877188566910474,47.06638019525258,10.566604307006878,-0.016011703477526673
1730984849.3388627,1730984867.34,0.8214616749680712,11.91721881729925,47.06395392713989,10.569953255398602,-0.01658807401919571
1730984849.3448231,1730984867.345,0.8559140336413107,11.957264166958185,47.063971087240134,10.572671651693263,-0.014510743955170824
1730984849.3491611,1730984867.35,0.8904159012145836,11.997298022331607,47.062232359446455,10.575843147608746,-0.01433789649430306
1730984849.3547819,1730984867.355,0.9249838129866531,12.037173490646975,47.06212805959473,10.577967995888542,-0.012236045159625064
1730984849.3587682,1730984867.36,0.9595601400741559,12.07717965135285,47.060295897010064,10.581576976744614,-0.012215489311826033
1730984849.3647816,1730984867.365,0.9941551807390522,12.117176030358783,47.058820108595285,10.584693430655351,-0.01174027666866806
1730984849.3688066,1730984867.37,1.0287765207438646,12.157353895044077,47.05535118906192,10.589404510243403,-0.012144350547057314
1730984849.3743637,1730984867.375,1.063419791937586,12.19740782013306,47.05334500414642,10.592945692133746,-0.011900520361306732
1730984849.3787918,1730984867.38,1.0979413991124267,12.237639327032749,47.05096042634102,10.596207460670957,-0.012635458224520058
1730984849.3838158,1730984867.385,1.1324470422544497,12.277894576993164,47.050429346965586,10.598696915086538,-0.012740535382611107
1730984849.3890934,1730984867.39,1.167072645752897,12.318027658664759,47.0487737115335,10.601893151577885,-0.012759059326938882
1730984849.3938787,1730984867.395,1.2016171039274428,12.358221620629934,47.0484833536521,10.60458128447163,-0.012500627186713409
1730984849.399362,1730984867.4,1.2362202434922382,12.398308304465226,47.047413835930115,10.608266591438962,-0.012407604949313367
1730984849.4037344,1730984867.405,1.2708823374224605,12.438444581812094,47.04617564660549,10.611518813900297,-0.012338322488728792
1730984849.4089837,1730984867.41,1.305579158288583,12.478562924673918,47.04431524286838,10.615034808037723,-0.012256954579013879
1730984849.4143238,1730984867.415,1.3402883255580234,12.518702590456668,47.04291179627347,10.618357406594399,-0.012181542288504765
1730984849.4187422,1730984867.42,1.374978236879276,12.55896520033293,47.040654746066764,10.62101781558945,-0.012312261495123877
1730984849.4246888,1730984867.425,1.409606100513278,12.59927263338968,47.039497804699636,10.62356997604496,-0.0120438885625882
1730984849.429418,1730984867.43,1.4443337866763097,12.639473188734879,47.038016990714596,10.626560871274975,-0.011944782591112535
1730984849.4347932,1730984867.435,1.4789578512051356,12.6796999297372,47.03648310041393,10.630288086946061,-0.01316380912410775
1730984849.4390585,1730984867.44,1.5136913094505187,12.719915894391344,47.034989290303145,10.633465029829209,-0.01339512616981775
1730984849.4449365,1730984867.445,1.5483855112988292,12.760151521332807,47.03342960302882,10.63789899190246,-0.012349182074405718
1730984849.4487982,1730984867.45,1.5830414732378513,12.800308909619295,47.03341828251553,10.6396405132869,-0.010287462106770562
1730984849.4546854,1730984867.455,1.6178783553102059,12.840524303152183,47.031109938660734,10.641932695420888,-0.011678496602301358
1730984849.4588625,1730984867.46,1.6526892757148235,12.880725322201487,47.02962120342687,10.644712962795825,-0.011706199916002191
1730984849.4647386,1730984867.465,1.6875907642293926,12.921132750302068,47.02631605027079,10.649504320212593,-0.013303258605425583
1730984849.469005,1730984867.47,1.7224651272813012,12.961405692467833,47.02431657035174,10.65285038858006,-0.01376942589176533
1730984849.4747665,1730984867.475,1.7570839765019728,13.001882564688376,47.024456941842686,10.657967093444674,-0.012697191456195078
1730984849.4789903,1730984867.48,1.7919272950809342,13.042212184913327,47.022999084574735,10.661760174156726,-0.012771709655619468
1730984849.4848695,1730984867.485,1.826504608342185,13.082301717748441,47.02539522714784,10.663664120282286,-0.008714084774464226
1730984849.4888113,1730984867.49,1.8615898662988317,13.122385017499358,47.02582769627378,10.664457712216194,-0.00669070366414104
1730984849.4947474,1730984867.495,1.8967133388093322,13.1627385115574,47.0227047240179,10.667537156744764,-0.009219629126604012
1730984849.4995785,1730984867.5,1.9317233037221744,13.202995170653418,47.021507496952154,10.670341358998677,-0.009207652369896735
1730984849.5045755,1730984867.505,1.9664924242611046,13.243510653120728,47.01705616563487,10.675271717831064,-0.0118543611617552
1730984849.5089536,1730984867.51,2.001470936815272,13.2838562224823,47.01494388050952,10.678674106664893,-0.012587318611220866
1730984849.5146945,1730984867.515,2.036134970611557,13.324429007045293,47.01393208260555,10.682254046702049,-0.011240968173364507
1730984849.5188315,1730984867.52,2.070907603979011,13.364761100192375,47.016627220687724,10.684652692190214,-0.009125469239360307
1730984849.5248067,1730984867.525,2.105830201767108,13.40514691648448,47.01614356376939,10.687788016581337,-0.008634869595422145
1730984849.5288432,1730984867.53,2.1409096599722544,13.44544081391515,47.02065661471505,10.690944016690105,-0.004707475041762166
1730984849.5343444,1730984867.535,2.175912680885231,13.485795997261413,47.021504300789275,10.69408437232767,-0.0032982928440761228
1730984849.5387735,1730984867.54,2.211146505565769,13.526107369587843,47.021102937798844,10.697532531154131,-0.0029935373467155912
1730984849.543814,1730984867.545,2.246176674765384,13.566576686213336,47.01723424072918,10.70143200455747,-0.006707840862683057
1730984849.5490146,1730984867.55,2.281267819462756,13.606953068315297,47.016540532350575,10.704838193717006,-0.006925337803199483
1730984849.553731,1730984867.555,2.3159513520439425,13.647534618433264,47.01453777962922,10.708556519965557,-0.00868068102525843
1730984849.5586436,1730984867.56,2.3507950015240446,13.6881870812648,47.01657631017588,10.711054713095345,-0.007955463765022763
1730984849.56377,1730984867.565,2.385787955451133,13.728686665591296,47.016465099817594,10.714245703153455,-0.008159313301959514
1730984849.5687459,1730984867.57,2.420858819655682,13.769168073608745,47.02059114446212,10.717498897685427,-0.005539367821285168
1730984849.5742908,1730984867.575,2.455916610845457,13.809675362835865,47.021608770063835,10.720707052577382,-0.004987831580284485
1730984849.578722,1730984867.58,2.491182375788624,13.850031012528959,47.023733195323814,10.72514493538373,-0.003672961103348804
1730984849.584553,1730984867.585,2.5263179914380114,13.890391235095771,47.022796349193186,10.728708431858731,-0.004247824404582268
1730984849.589363,1730984867.59,2.5614901095616593,13.93083847398932,47.02345742946841,10.73222936548754,-0.0038752020283858712
1730984849.5946367,1730984867.595,2.5964392081477667,13.971444662113372,47.02197188956018,10.734648450733477,-0.0051498895446107085
1730984849.5996642,1730984867.6,2.631580164056348,14.01193445620149,47.02209108138243,10.737890291116226,-0.00519063960976851
1730984849.6046052,1730984867.605,2.6663928634042,14.052729677617107,47.023537201691056,10.740553474142667,-0.006818614189458394
1730984849.6086624,1730984867.61,2.7014218264553924,14.093577292799006,47.02569095756502,10.74362756618985,-0.006559930205246367
1730984849.6146047,1730984867.615,2.7364390555730074,14.134245459937727,47.028023068287155,10.746743731322098,-0.006301039523742169
1730984849.6186364,1730984867.62,2.771539043556906,14.174893739358785,47.02936706256679,10.74984862597288,-0.006367309549518474
1730984849.6247272,1730984867.625,2.8065654431087714,14.215486338251047,47.03145845580974,10.753921004391259,-0.006897137154109778
1730984849.62915,1730984867.63,2.841682186417915,14.256136625916632,47.03301343249291,10.757298532804379,-0.007090065653532207
1730984849.6346626,1730984867.635,2.876752450314748,14.29684726397849,47.03371025240125,10.761070552007869,-0.007654954382035228
1730984849.6389053,1730984867.64,2.911887852145173,14.337525984106957,47.03504873148779,10.76454780962948,-0.007938603035658076
1730984849.6448398,1730984867.645,2.9470134676141067,14.378320289750812,47.0356084460044,10.7671628534206,-0.009112004487080938
1730984849.6488328,1730984867.65,2.982079100993044,14.419128148996219,47.03580342453688,10.770069229674906,-0.01114977593920674
1730984849.6546705,1730984867.655,3.017086138934251,14.460051859345457,47.03630795849023,10.773012111432344,-0.01321051535712936
1730984849.6587102,1730984867.66,3.052201066213782,14.500839974796639,47.03708503502162,10.776115862917031,-0.014470792816636546
1730984849.6646795,1730984867.665,3.0871210480627242,14.541688366493972,47.03902188790374,10.778364128166801,-0.014315383981904795
1730984849.669055,1730984867.67,3.122214041581863,14.582511329912075,47.040125332126365,10.781228008912723,-0.015174306400095539
1730984849.6747448,1730984867.675,3.157397075665423,14.623317567891807,47.04263188678743,10.783834353717442,-0.013071145677665541
1730984849.6787941,1730984867.68,3.1927381313373457,14.664077511757121,47.043191245721914,10.78722676114089,-0.013525467397630386
1730984849.6848035,1730984867.685,3.2279707322449895,14.704885561659648,47.04438264965785,10.790202731696322,-0.01373214506147491
1730984849.6887074,1730984867.69,3.263304976008291,14.745797578696129,47.04270846828149,10.794405944222737,-0.016267030642821645
1730984849.694135,1730984867.695,3.2985973301243217,14.786654457050531,47.043137251619385,10.797709216382994,-0.017090577853626776
1730984849.699279,1730984867.7,3.3337621277827334,14.827762159256924,47.04154254733447,10.802861341437401,-0.019212036631532037
1730984849.703711,1730984867.705,3.3688660152236842,14.868852226884352,47.04212531131151,10.806541506625884,-0.019497032210773924
1730984849.7089024,1730984867.71,3.404117423828623,14.909821463539757,47.04224809739901,10.810269364596788,-0.02038784750670164
